"Time (s),""Linear Acceleration x (m/s^2)"",""Linear Acceleration y (m/s^2)"",""Linear Acceleration z (m/s^2)"",""Absolute acceleration (m/s^2)""",,,,
6.564269583E-1,6.318011237E0,1.087168128E0,-4.494814314E0,7.829594897E0
6.663729583E-1,2.426635719E0,3.352580032E-1,-2.832812846E0,3.745101796E0
6.763199583E-1,1.181908956E0,-8.768484592E-3,-2.715645754E-1,1.212737805E0
6.862669583E-1,1.347050259E0,-9.326544316E-1,-1.791937709E0,2.428050544E0
6.962139583E-1,-1.286307337E0,-2.267512369E0,2.841443337E0,3.856163786E0
7.061609583E-1,-1.897992752E0,-4.986221334E0,4.121941465E0,6.742045766E0
7.161079583E-1,-1.544432087E0,-5.453065370E0,4.865385699E0,7.469482606E0
7.260549583E-1,-7.323052152E-1,-4.829697218E0,4.643082161E0,6.739470165E0
7.360019583E-1,7.822893342E-1,-2.980258867E0,3.864760455E0,4.942700971E0
7.459489583E-1,1.969137579E0,2.377086121E-1,8.583595634E-1,2.161200900E0
7.558959583E-1,2.882201938E0,4.318264654E0,-3.502452940E-1,5.203572753E0
7.658419583E-1,5.164429849E0,8.808640931E0,-1.431418857E0,1.031079292E1
7.757889583E-1,6.059828600E0,3.898406503E0,-1.754153586E0,7.415938965E0
7.857359583E-1,1.146187292E0,1.915488791E0,-4.358871228E-1,2.274387874E0
7.956829583E-1,-2.415244319E-1,4.005474284E-1,-2.159763241E0,2.209830209E0
8.056299583E-1,-1.461180819E-1,3.059698847E-1,-7.872872418E-1,8.571984982E-1
8.155769583E-1,-1.041753170E0,1.012432526E0,-9.819609314E-1,1.753429941E0
8.255239583E-1,-3.229902889E-1,-3.397467352E0,-4.582263517E0,5.713514336E0
8.354709583E-1,-1.919710334E0,-2.527166605E0,-4.645432742E0,5.626002504E0
8.454179583E-1,1.944061503E0,-4.994523211E0,3.763075036E-1,5.372731574E0
8.553649583E-1,1.563324733E0,-9.850537577E0,-1.611113150E0,1.010310647E1
8.653119583E-1,-5.073422030E0,-7.256784049E0,-6.089198579E0,1.074610930E1
8.752579583E-1,-1.914481754E0,-1.534544153E0,-5.200854494E0,5.750561156E0
8.852049583E-1,2.098026000E0,4.547712319E0,-9.311322552E-1,5.094154269E0
8.951519583E-1,5.309641356E0,1.049062877E1,1.494686900E0,1.185241208E1
9.050989583E-1,9.510590399E0,1.213389517E1,-8.701726931E-1,1.544150065E1
9.150459583E-1,4.521157482E0,6.920860341E0,8.627416422E0,1.194870231E1
9.249929583E-1,9.053980744E-1,6.554134669E0,7.707785055E0,1.015806957E1
9.349399583E-1,1.727186374E-1,1.443991832E0,3.309952075E0,3.615346025E0
9.448869583E-1,-2.983692937E0,2.347049559E0,1.541773943E0,4.097332311E0
9.548339583E-1,-1.552404765E0,8.150024593E-2,2.013488710E-2,1.554673039E0
9.647799583E-1,-2.398868607E0,8.616667485E-1,-3.208177194E0,4.097492049E0
9.747269583E-1,-3.083837323E0,2.875517693E0,-4.145694609E0,5.913158076E0
9.846739583E-1,-2.397000276E0,1.452145190E0,-3.686448444E0,4.630792384E0
9.946209583E-1,-2.171589235E0,8.160239679E-1,-1.949669859E0,3.030331250E0
1.004567958E0,-1.376565396E0,2.943467894E-1,-7.608724451E-1,1.600155992E0
1.014514958E0,-1.134926578E0,-6.088208646E-2,-4.468699479E-1,1.221252519E0
1.024461958E0,-3.646051054E-1,-7.379247549E-1,-4.257392800E-1,9.266734923E-1
1.034409333E0,1.452730496E-1,-1.210940235E0,-7.980543047E-1,1.457522276E0
1.044356333E0,-8.685980380E-2,-7.830024022E-1,-6.834190571E-1,1.042928087E0
1.054303333E0,1.053400750E-1,-2.732906735E-1,-7.284133816E-1,7.850925920E-1
1.064250333E0,-5.573419780E-3,5.420851305E-1,-1.140715175E0,1.262979993E0
1.074196333E0,8.660892170E-2,1.137423193E0,-1.682873104E0,2.033050542E0
1.084143333E0,2.415198272E-1,1.256792054E0,-1.453314925E0,1.936487120E0
1.094090333E0,8.596520173E-1,1.440124192E0,-8.049861789E-3,1.677207226E0
1.104037333E0,1.284909852E0,1.940234208E0,6.613937652E-1,2.419285808E0
1.113984333E0,1.272140264E0,2.155799560E0,1.030952412E0,2.707152650E0
1.123931333E0,7.463582671E-1,1.326873857E0,1.406893880E0,2.072919508E0
1.133878333E0,8.774283569E-1,-5.881344388E-1,1.093379626E0,1.520283410E0
1.143825333E0,1.120279303E0,-2.135906163E0,2.444662392E-1,2.424228660E0
1.153772333E0,5.703116870E-1,-2.416545325E0,-1.329458619E0,2.816452901E0
1.163718333E0,-2.236723709E-1,-3.098548332E0,-2.012424517E0,3.701470456E0
1.173665333E0,3.114164930E-1,-4.638629506E0,-1.145692910E0,4.788159999E0
1.183612333E0,7.957412924E-1,-6.166271313E0,5.704473424E-1,6.243517941E0
1.193559333E0,-2.394608764E-1,-9.039079700E0,-2.055405060E0,9.272917194E0
1.203506333E0,-2.809208221E0,-6.204607413E0,-4.982244642E0,8.438694547E0
1.213453333E0,7.643568009E-1,1.695569017E0,-2.499470099E0,3.115533082E0
1.223400333E0,8.211696931E0,1.055901897E1,-4.028846775E0,1.396984089E1
1.233347333E0,8.451329861E0,1.564192401E1,-2.492190315E0,1.795287653E1
1.243294333E0,5.034255041E0,1.118042480E1,4.406185142E0,1.302920143E1
1.253241333E0,4.248184605E0,7.013175597E0,7.151617783E0,1.088013517E1
1.263187333E0,1.215582340E0,4.513628022E0,6.297759406E0,7.842974683E0
1.273134333E0,-8.291676316E-1,2.054222461E0,4.145136784E0,4.699947642E0
1.283081333E0,-1.064451696E0,-1.163050589E0,2.192592434E0,2.700593576E0
1.293028333E0,-1.559074977E0,-3.546288346E0,6.833600003E-1,3.933682334E0
1.302975333E0,-2.118968095E0,-3.997481140E0,-1.976041971E0,4.937066247E0
1.312922333E0,-1.487469682E0,-9.250544400E-1,-3.691581130E0,4.086081621E0
1.322869333E0,-1.310151990E0,2.673889033E0,-3.888284388E0,4.897441810E0
1.332816333E0,1.334875479E-1,3.416546524E0,-4.442832566E0,5.606190355E0
1.342763333E0,1.680933875E0,3.598341137E0,-5.667968087E0,6.920943568E0
1.352710333E0,2.537373797E0,4.426880193E0,-6.444171932E0,8.219664586E0
1.362656333E0,3.128784285E0,4.439218695E0,-6.508182571E0,8.476579151E0
1.372603333E0,3.360142820E0,3.303015524E0,-6.445388737E0,7.983953112E0
1.382550333E0,3.060870921E0,2.327826545E0,-6.551098210E0,7.596354058E0
1.392497333E0,2.271509672E0,1.669184187E0,-6.856129324E0,7.412991390E0
1.402444333E0,2.157072645E0,9.863545293E-1,-6.565169535E0,6.980494873E0
1.412391333E0,2.183279281E0,5.397966765E-1,-5.121435857E0,5.593495696E0
1.422338333E0,2.388127418E0,2.861242886E-1,-3.402465552E0,4.166748313E0
1.432285333E0,3.329722096E0,-1.130866856E0,-1.061269641E-2,3.516535470E0
1.442232333E0,1.763219402E0,-2.794945693E0,2.946829458E0,4.427693298E0
1.452179333E0,-1.829277443E0,-2.912362753E0,3.564777827E0,4.953357823E0
1.462126333E0,-5.338150041E0,-2.474194632E0,4.243521450E0,7.254306255E0
1.472072333E0,-7.263132956E0,-2.338550631E0,4.845737300E0,9.038976124E0
1.482019333E0,-6.948469723E0,-2.193266910E0,5.306186237E0,9.013726400E0
1.491966333E0,-5.943155597E0,-1.593413628E0,4.646017463E0,7.710093625E0
1.501913333E0,-6.018667125E0,-1.051667928E0,3.710309762E0,7.148199628E0
1.511860333E0,-6.790653958E0,-1.067863254E0,3.094028435E0,7.538323756E0
1.521807333E0,-5.047482027E0,-3.698732275E-1,2.180781643E0,5.510870130E0
1.531754333E0,-4.340192297E0,-6.136117807E-1,1.556636980E0,4.651548912E0
1.541701333E0,-3.826733088E0,-1.315137033E0,1.104175340E0,4.194362255E0
1.551648333E0,-3.909030017E0,-8.391157919E-1,5.466252011E-1,4.035273237E0
1.561594333E0,-2.933568266E0,-7.704402441E-1,1.296740524E0,3.298626521E0
1.571541333E0,-1.483165546E0,-7.690009519E-1,1.780616915E0,2.441667278E0
1.581488333E0,-7.948767816E-1,-2.543965656E-1,1.411043649E0,1.639387352E0
1.591435333E0,-3.923707552E-1,1.546813658E-1,6.713299388E-1,7.928209263E-1
1.601382333E0,-3.472230144E-2,3.507062007E-1,-8.059328431E-1,8.796182269E-1
1.611329333E0,1.737728173E-1,2.272960366E-1,-2.075265128E0,2.094895184E0
1.621276333E0,4.320181663E-1,-2.473708436E-1,-2.806486343E0,2.850297813E0
1.631223333E0,1.237978345E0,-1.200901151E0,-2.269539453E0,2.850537368E0
1.641170333E0,1.883919089E0,-2.183907126E0,-5.906307614E-1,2.944052677E0
1.651117333E0,1.352434229E0,-1.959122322E0,2.013196349E-2,2.380681397E0
1.661063333E0,-1.238703400E-1,-1.449534262E0,1.800748293E0,2.314991977E0
1.671010333E0,-6.717067918E-1,-9.392859051E-1,3.790556949E0,3.962545900E0
1.680957333E0,1.099138256E0,-7.491920471E-1,4.124847531E0,4.334023625E0
1.690904333E0,2.508126317E0,-4.810320130E-1,2.665039857E0,3.691141674E0
1.700851333E0,2.774602937E0,7.714494735E-2,1.604094152E0,3.205852593E0
1.710798333E0,2.747963608E0,5.912039347E-1,1.668899428E0,3.268952643E0
1.720745333E0,2.591560822E0,8.412517798E-1,1.835500635E0,3.285263251E0
1.730692333E0,2.645530037E0,1.033536005E0,1.790733767E0,3.357641028E0
1.740639333E0,2.563222583E0,1.069248459E0,1.363789961E0,3.094079077E0
1.750586333E0,2.221215724E0,8.138672224E-1,5.136065590E-1,2.420737665E0
1.760532333E0,1.349977083E0,5.956579050E-1,-2.413297927E-1,1.495154351E0
1.770479333E0,2.778251892E-1,4.805174580E-1,-8.820583284E-1,1.042166377E0
1.780426333E0,-8.887010577E-1,5.418741922E-1,-1.569290940E0,1.883106811E0
1.790373333E0,-1.692092701E0,6.037776411E-1,-2.059255452E0,2.732811403E0
1.800320333E0,-1.448433670E0,6.664529224E-1,-2.197083095E0,2.714644308E0
1.810267333E0,-7.337983748E-1,4.620152597E-1,-1.897430835E0,2.086183580E0
1.820214333E0,5.239192933E-2,1.248434629E-1,-1.486276265E0,1.492430213E0
1.830161333E0,5.259491542E-1,-2.787509497E-1,-1.062744893E0,1.218093311E0
1.840108333E0,5.404791927E-1,-9.099758595E-1,-3.874569744E-1,1.127074412E0
1.850055333E0,1.303899854E-1,-1.572904519E0,3.258173811E-1,1.611579083E0
1.860001333E0,-1.566857913E-1,-2.043318281E0,9.911761433E-1,2.276429261E0
1.869948333E0,-6.507702515E-1,-2.337838440E0,1.409620437E0,2.806424820E0
1.879895333E0,-1.702755683E0,-2.367538495E0,8.333106762E-1,3.032988975E0
1.889842333E0,-3.235323477E0,-1.800586910E0,-7.504141152E-2,3.703385267E0
1.899789333E0,-3.255991923E0,-6.347599903E-1,-1.069126545E0,3.485317090E0
1.909736333E0,-2.075679257E0,3.790527713E-1,-1.549603949E0,2.617899498E0
1.919683333E0,-8.837819414E-1,1.105521369E0,-1.601862854E0,2.137571665E0
1.929630333E0,5.680091996E-1,1.705859385E0,-1.353255032E0,2.250308840E0
1.939577333E0,1.984901234E0,2.222847097E0,-5.061946285E-1,3.022766138E0
1.949524333E0,3.326138923E0,2.679343608E0,3.614988452E-1,4.286346197E0
1.959470333E0,4.428295219E0,2.805841102E0,8.713971001E-1,5.314308586E0
1.969417333E0,5.063812131E0,2.347492193E0,1.045021398E0,5.678466573E0
1.979364333E0,4.970341465E0,1.171352246E0,1.037628763E0,5.210857302E0
1.989311333E0,3.946873489E0,-1.360629541E-1,7.513438225E-1,4.020054851E0
1.999258333E0,1.972282504E0,-1.268109047E-1,4.452479303E-1,2.025888694E0
2.009205333E0,3.663739613E-1,9.888343334E-1,-5.369772953E-1,1.183371385E0
2.019152333E0,-4.302700681E-1,2.063716585E0,-2.236523150E0,3.073449897E0
2.029098625E0,5.382372241E-1,2.151167250E0,-2.712333891E0,3.503423324E0
2.039045625E0,2.226813263E0,1.732026845E0,-2.157179942E0,3.551343352E0
2.048992625E0,2.852719984E0,1.175613405E0,-1.387286997E-1,3.088579583E0
2.058938625E0,2.136526406E0,5.513822034E-1,1.470833184E0,2.651814034E0
2.068885625E0,3.906152748E-1,-4.998384127E-1,1.768242452E0,1.878589924E0
2.078832625E0,-1.145956766E0,-1.136789355E0,1.805183991E0,2.421610247E0
2.088779625E0,-2.403876016E0,-8.169443196E-1,2.317724018E0,3.437711819E0
2.098726625E0,-2.165900479E0,2.282612658E-1,2.272871781E0,3.147884087E0
2.108673625E0,-3.659889952E-1,4.569069859E-1,1.789094793E0,1.882437812E0
2.118620625E0,1.400486355E-1,2.118323439E-1,1.957681130E0,1.974082563E0
2.128567625E0,-5.430681206E-1,1.177445045E-1,1.780115224E0,1.864831617E0
2.138514625E0,-1.192891635E0,6.345369190E-1,1.058763524E0,1.716568599E0
2.148460625E0,-1.370912308E0,1.072678874E0,1.018731732E0,2.016892378E0
2.158407625E0,-5.706578422E-1,6.863224921E-1,1.699818919E0,1.919914919E0
2.168354625E0,4.769885172E-1,-1.535614778E-1,2.705869794E0,2.751877635E0
2.178301625E0,3.891006267E-1,-9.398644871E-1,3.362971119E0,3.513448348E0
2.188248625E0,-5.465461175E-1,-1.663248094E0,3.032612205E0,3.501691544E0
2.198195625E0,-1.442552102E0,-1.521095995E0,2.081388917E0,2.954127522E0
2.208142625E0,-1.152570844E0,3.039758380E-1,1.052731537E0,1.590303288E0
2.218089625E0,6.117985591E-1,1.575098833E0,4.565166843E-1,1.750326053E0
2.228036625E0,1.588892561E0,2.223890386E0,-9.336360329E-1,2.888242417E0
2.237983625E0,1.952945031E0,3.381740973E0,-9.758213550E-1,4.025219699E0
2.247929625E0,2.112909941E0,1.852593654E0,-1.232887174E0,3.068632016E0
2.257876625E0,2.738200219E0,-1.038687986E0,-1.519560955E0,3.299345188E0
2.267823625E0,3.190110467E0,-4.361237011E0,-4.998953646E0,7.361163672E0
2.277770625E0,2.798490860E0,-9.976745049E0,-1.275923734E1,1.643670072E1
2.287717625E0,-4.010543820E-1,-4.373567473E-1,-4.110341173E-1,7.218549628E-1
2.297664625E0,-2.869797655E0,9.243446611E-2,-1.339503551E-1,2.874408706E0
2.307611625E0,-3.443384367E0,4.277049969E0,1.455255032E0,5.680477053E0
2.317558625E0,-6.312115490E0,2.420066079E0,7.938273525E-1,6.806591192E0
2.327505625E0,-2.750520010E0,-1.252085191E0,-6.586292017E-1,3.093035738E0
2.337452625E0,3.949887729E0,-4.053177039E0,-1.274747976E0,5.801279133E0
2.347398625E0,4.442116283E0,-3.114107481E0,-2.131436990E0,5.828643591E0
2.357345625E0,2.987959358E0,-7.567423374E-1,-2.742362267E0,4.125664904E0
2.367292625E0,2.192440406E0,1.147944527E0,-2.288872102E0,3.370980135E0
2.377239625E0,-2.025694773E-1,-1.831034385E-1,3.477215188E0,3.487920114E0
2.387186625E0,-1.094365466E0,6.991683863E-2,-1.883882251E0,2.179801935E0
2.397133625E0,1.112454413E0,-1.039837110E0,2.232859284E0,2.702679526E0
2.407080625E0,2.864178188E0,-1.184921734E0,1.059769947E1,1.104168421E1
2.417027625E0,-2.960492940E0,-3.313715051E-1,-1.370214881E0,3.278995935E0
2.426974625E0,1.221909319E0,-1.858430783E0,5.304950720E-1,2.286537204E0
2.436921625E0,4.087398453E0,-5.586201062E-1,4.781426114E-1,4.153011305E0
2.446867625E0,1.008789419E0,-1.092728392E-1,2.344733477E-2,1.014961291E0
2.456814625E0,1.045311128E0,-3.114265794E-1,1.162924654E0,1.594382520E0
2.466761625E0,5.599667931E-1,2.775578253E-2,-1.027694929E-1,5.699954048E-1
2.476708625E0,5.929839733E-1,4.552452073E-1,-3.947648245E-1,8.454096392E-1
2.486655625E0,1.738786519E-2,1.519363904E-1,4.647992653E-1,4.893111092E-1
2.496602625E0,-4.115708917E-2,1.518255857E-1,5.923130053E-1,6.128455032E-1
2.506549625E0,-2.214369804E-2,3.138338050E-1,9.639135003E-2,3.290490737E-1
2.516496625E0,1.744719981E-1,5.144981132E-1,1.292679048E-1,5.584433524E-1
2.526443625E0,6.327769071E-2,2.405529901E-1,-4.390013498E-1,5.045710974E-1
2.536390625E0,-1.202519368E-1,4.855415319E-1,-1.463987848E0,1.547084848E0
2.546336625E0,-3.096957305E-1,8.717140192E-1,-1.423276024E0,1.697501522E0
2.556283625E0,-7.336697361E-1,4.258477458E-1,-1.016686960E0,1.324111007E0
2.566230625E0,-3.979413244E-1,4.159622969E-1,-9.150073886E-1,1.081027498E0
2.576177625E0,2.737550886E0,1.378712494E0,3.402439240E0,4.579478766E0
2.586124625E0,1.984124285E0,9.319916497E-1,-7.150729591E-1,2.305794213E0
2.596071625E0,-3.019395451E-1,-9.361383489E-1,2.337636711E0,2.536152182E0
2.606018625E0,6.326737037E-1,-2.980062693E-1,-1.147566358E0,1.343872128E0
2.615965625E0,-1.907564206E-1,9.221702278E-1,1.392806768E-1,9.519375231E-1
2.625912625E0,-9.893865298E-1,1.827729831E0,5.035680592E-2,2.078946332E0
2.635858625E0,1.190285165E-1,-1.491761538E0,2.568055015E0,2.972276372E0
2.645805625E0,1.233146060E0,-2.042831061E0,1.494598022E0,2.815604944E0
2.655752625E0,-2.398859690E-1,1.212045944E0,-1.497378373E-1,1.244597151E0
2.665699625E0,-9.717666764E-1,1.525655508E0,3.352308136E-1,1.839656191E0
2.675646625E0,-2.445711821E0,4.170962766E0,-1.214595330E0,4.985346380E0
2.685593625E0,-5.873379019E0,5.309261287E0,-1.161517230E0,8.002122143E0
2.695540625E0,-5.322208192E0,1.674747374E0,-4.727257508E-1,5.599477515E0
2.705487625E0,-9.538699573E-1,-3.465196820E0,1.047660246E0,3.743667839E0
2.715434625E0,-2.789825871E0,-6.337554386E0,7.417809936E0,1.014749369E1
2.725381625E0,1.104036995E1,-2.370888803E0,-2.591951416E0,1.158572805E1
2.735327625E0,8.554046729E0,-3.164630640E0,-1.423561369E0,9.231095791E0
2.745274625E0,2.343954043E0,2.050508017E0,3.336918265E-1,3.132100560E0
2.755221625E0,-5.959134284E-1,3.662122127E-1,2.923311372E0,3.005823278E0
2.765168625E0,-9.105687672E-1,1.387479078E0,1.047813444E0,1.962688636E0
2.775115625E0,-4.632710955E-1,7.174448090E-1,7.326485199E-1,1.125220430E0
2.785062625E0,-8.026513857E-1,4.548183605E-2,2.023362903E0,2.177226511E0
2.795009625E0,2.208716277E-1,3.401194879E-1,4.529370189E-1,6.079617464E-1
2.804956625E0,1.948174288E0,-3.223958464E-1,-2.776952641E0,3.407460654E0
2.814903625E0,1.749235785E0,-2.225024892E0,-1.669651380E0,3.286076282E0
2.824850625E0,3.343049801E-1,-1.891824232E0,-9.529721904E-1,2.144508042E0
2.834796625E0,8.424317479E-1,-1.312898865E0,-1.178817971E0,1.955251004E0
2.844743625E0,4.815578970E-1,-1.224972822E0,-9.836285573E-1,1.643162062E0
2.854690625E0,1.992419730E-1,2.917562975E0,-1.724033409E0,3.394725655E0
2.864637625E0,1.554940557E0,-1.714019760E0,9.544199610E-1,2.503322059E0
2.874584625E0,1.525924919E0,2.732880422E0,-1.378361222E0,3.420082151E0
2.884531625E0,1.570706258E0,1.194087683E0,7.551135224E-1,2.112619221E0
2.894478625E0,2.474472959E-1,2.135416313E-1,3.169303150E0,3.186112467E0
2.904425625E0,-2.106645380E0,-1.160282882E0,1.914462605E0,3.073984091E0
2.914372625E0,-2.152990119E0,9.698331483E-1,-3.792103538E0,4.467213005E0
2.924319625E0,-2.402593284E0,-1.292213902E0,3.002844030E0,4.057011649E0
2.934265625E0,1.598464745E0,6.855128720E-1,-2.250535417E0,2.844279716E0
2.944212625E0,9.934995344E-1,1.033024666E-1,8.040681660E-1,1.282278574E0
2.954159625E0,1.486475801E0,5.123606636E-1,2.716028747E0,3.138301437E0
2.964106625E0,-9.368085129E-1,9.927258016E-1,-2.127936847E0,2.528088197E0
2.974053625E0,3.861166464E-1,-2.535367325E-1,1.744969949E0,1.805072592E0
2.984000625E0,-4.456762388E-1,3.197343034E-1,-1.837044885E0,1.917183153E0
2.993947625E0,3.456267245E-2,-2.440657049E-2,1.500038272E0,1.500634891E0
3.003894625E0,6.646606777E-1,3.085160547E-1,-1.375934628E0,1.558894503E0
3.013841625E0,2.906703526E-1,-3.030363366E-2,3.037149060E-1,4.214858339E-1
3.023788625E0,-1.176978730E-2,1.331461436E-1,-2.066756845E-2,1.352537313E-1
3.033735708E0,1.197302920E-1,6.105954945E-4,2.514986855E-1,2.785449774E-1
3.043682708E0,2.684826542E-1,1.422182449E-1,1.623251384E-1,3.444683082E-1
3.053629708E0,3.650821652E-1,1.781030459E-1,-8.156339586E-2,4.143166299E-1
3.063576708E0,-4.388281260E-1,1.233643366E-1,2.834192204E-1,5.367637639E-1
3.073523708E0,3.655974510E-1,9.043479145E-2,2.689549631E-1,4.627923075E-1
3.083470708E0,2.629782316E-1,1.277892170E-1,1.364096940E-1,3.226379378E-1
3.093417708E0,2.169645182E-1,3.672347445E-1,2.302925885E-2,4.271595797E-1
3.103364708E0,1.660992969E-1,1.273591543E-1,3.983398122E-1,4.499821514E-1
3.113311708E0,6.434605010E-2,-6.011668593E-2,2.869550318E-1,3.001626565E-1
3.123257708E0,6.509729306E-1,3.548553119E-1,-3.433911878E-1,8.170713289E-1
3.133204708E0,1.046422099E-1,1.938454315E-2,1.623508662E-1,1.941225292E-1
3.143151708E0,9.022399932E-3,7.062018558E-2,-7.415146530E-2,1.027961775E-1
3.153098708E0,3.298641660E-1,2.781380884E-1,-1.625163424E-1,4.610669428E-1
3.163045708E0,3.959898893E-1,3.244063018E-1,-1.041371566E-1,5.223906474E-1
3.172992708E0,-2.947734169E-1,-8.540472418E-2,5.422222477E-1,6.230491956E-1
3.182939708E0,5.143687436E-1,1.534097426E-2,3.040850347E-1,5.977275786E-1
3.192886708E0,6.591102082E-1,2.567727278E-1,-7.632955313E-3,7.074014153E-1
3.202833708E0,-4.436103445E-1,2.535282540E-1,5.697942084E-1,7.653314009E-1
3.212780708E0,4.483292668E-1,-9.586875513E-2,3.438016623E-1,5.730528184E-1
3.222726708E0,4.875269540E-1,3.320846462E-1,-9.835835338E-1,1.146908589E0
